Headliner,Count,Total_Gross,Tickets_Sold,Avg_Ticket_Price
Morgan Wade,1,38295.0,1132,33.83
2hollis,2,38230.0,1520,24.88
Nick Mulvey,1,38193.01,1000,38.19
Sasha Colby,2,38082.4,1129,32.98
The Man In Black: A Tribute to Johnny Cash,1,37797.14,947,39.91
Avatar,1,37795.0,1464,25.82
Viva Suecia,2,37661.5,965,46.69
Umphrey's McGee,1,37637.0,916,41.09
Who's Bad - The Ultimate Michael Jackson Tribute,1,37617.9,1164,32.32
The Laurie Berkner Band,1,37466.71,954,39.27
49 Winchester,2,37440.99,1124,32.11
The Warning,2,37365.69,1376,27.28
Michael Marcagi,3,37166.93,1714,21.07
The Datbirds,1,37085.76,945,39.24
"Testament, Kreator",1,37003.36,922,40.13
Denver,1,36928.76,1115,33.12
Blind Guardian,1,36900.37,850,43.41
Technicolor Fabrics,1,36810.35,2109,17.45
Sam Morril,1,36716.15,721,50.92
Olivia Dean,1,36473.73,1300,28.06
Son Rompe Pera,1,36405.65,1229,29.62
Path to Power,1,36337.89,1021,35.59
Bersuit Vergarabat,1,36266.37,1086,33.39
Novo Amor,1,36253.56,1300,27.89
Mack Fleetwood,1,36142.0,1269,28.48
Durand Jones &amp; The Indications,1,35960.0,899,40.0
Tyla,1,35902.0,932,38.52
Eme Malafe,1,35674.13,1070,33.34
Big Bad Voodoo Daddy,1,35608.7,881,40.42
The Royston Club,3,35605.82,1660,21.38
Hermitage Green,1,35394.27,1090,32.47
Matt Rogers,1,35360.0,832,42.5
Brooks Nielsen,2,35232.5,1094,32.2
One More Time - Trib. to Daft Punk,3,35170.0,1356,26.05
Heaven 17,1,35142.99,826,42.55
03 Greedo,2,35007.5,992,30.9
The Drums,1,34966.6,1023,34.18
All You Need Is Love! - The Beatles Musical ,1,34932.0,680,51.37
ERNEST,1,34598.0,970,35.67
The Chats,1,34537.79,1042,33.15
Ocean Alley,1,34528.59,953,36.23
Kameron Marlowe,2,34475.68,1310,27.58
Donnie Iris &amp; The Cruisers,1,34475.0,740,46.59
The LaFontaines,1,34424.77,1044,32.97
Jet,2,34318.52,918,38.43
Boys Night Out,1,34246.21,1357,25.24
Harvest &amp; Rust: Tribute to Neil Young,1,34095.87,1158,29.44
Lola Indigo,2,33998.0,1075,32.62
Iván Ferreiro,1,33855.25,1063,31.85
Airbag,1,33849.12,1186,28.54
Calum Bowie,2,33711.32,1594,20.39
Poppy,1,33643.09,955,35.23
English Teacher,4,33563.33,1700,18.71
Kula Shaker,1,33558.95,827,40.58
Ole 60,2,33505.0,1410,23.82
Baianasystem,1,33473.31,800,41.84
Lacuna Coil,1,33465.07,850,39.37
Them Coulee Boys,2,33440.0,1317,23.04
The Devil Wears Prada,1,33348.0,941,35.44
Destin Conrad,3,33108.84,1230,26.68
"""1964"" The Tribute",1,32996.61,827,39.9
LTJ Bukem,2,32957.0,954,34.54
Saint Phnx,1,32927.73,1243,26.49
Chicano Batman,1,32823.07,1078,30.45
Camille O'Sullivan,1,32713.55,937,34.91
legallyrxx,1,32679.74,1054,31.01
Cradle Of Filth,1,32660.63,850,38.42
Shakey Graves,1,32617.0,854,38.19
Lewis Ofman,1,32512.88,836,38.89
Lil Darkie,1,32471.5,974,33.34
Elephant Sessions,3,32075.08,1211,25.6
Mickey Darling,3,32052.0,1494,21.81
"""Concierto Pura Vida""",1,32035.7,903,35.48
Our Last Night,1,32025.5,945,33.89
Even The Losers - Trib. To Tom Petty,1,31957.33,1403,22.78
"Big Jay Oakerson, Robert Kelly",1,31944.35,715,44.68
Stephen Wilson Jr.,3,31670.94,1166,26.93
CG5,2,31625.42,776,40.58
Marc Broussard,1,31605.0,1061,29.79
Insane Clown Posse,1,31536.0,799,39.47
Buffalo Tom,2,31440.46,760,41.94
Vitamin String Quartet,1,31424.5,886,35.47
Rumours of Fleetwood Mac,1,31390.0,732,42.88
Sigrid,1,31348.22,585,53.59
The Stews,2,31159.5,1443,19.09
Fidlar,2,31150.0,1200,25.95
"""Magic Rocks!"" Feat. Leon Etienne, America's Rock Illusionist",1,31141.5,819,38.02
BOYS LIKE GIRLS,2,30997.5,1267,25.15
Marc Scibilia,3,30932.0,1550,19.96
The Staves,1,30867.5,968,31.89
Medium Build,5,30852.78,1390,21.26
Genesis Owusu,1,30818.45,1003,30.73
Hinder,1,30765.5,1094,28.12
Montell Fish,1,30670.0,1113,27.56
Joseph,2,30658.5,851,35.91
The Aquabats,1,30635.0,1007,30.42
Thank You For The Music - The Ultimate Tribute to ABBA,1,30589.12,709,43.14
Alien Ant Farm,1,30520.66,817,37.36
Set It Off,1,30502.0,1028,29.67
Tucker Wetmore,1,30485.0,1480,20.6
Sheng Wang,1,30466.5,494,61.67
Marshall Charloff &amp; Purple Xperience,1,30351.85,1107,27.42
Chelsea Wolfe,1,30350.5,1000,30.35
Gaelic Storm,1,30181.94,1045,28.88
"""Remembering Pat Farrell""",1,30106.4,894,33.68
Rene Vaca,1,30044.93,830,36.2
Kchiporros,1,29922.5,1234,24.25
Cavalera Conspiracy,1,29853.7,850,35.12
Hatebreed,1,29822.5,1172,25.45
LP Giobbi,1,29695.0,841,35.31
Carolina Ross,1,29618.4,956,30.98
Brògeal,6,29503.76,1743,16.18
Michael Blaustein,1,29430.08,712,41.33
Fit For A King,2,29412.75,1021,28.56
Jenny Slate,1,29395.0,435,67.57
Jessica Kirson,1,29360.0,796,36.88
Roddy Collins In Conversation With Paul Howard,2,29350.87,783,37.53
Frankie Quinones,1,29305.0,871,33.65
Thrice,1,29153.45,806,36.17
Leprous,2,29069.62,935,30.34
Mass Of The Fermenting Dregs,2,28947.17,1365,20.44
Primordial,1,28912.36,752,38.45
Bob Vylan,1,28890.19,1010,28.6
Lil Tracy,1,28688.32,1300,22.07
Del Water Gap,2,28594.89,1350,19.94
Thy Art Is Murder,1,28563.17,593,48.17
The Boulet Brothers,1,28495.0,567,50.26
Neil Frances,1,28473.85,984,28.94
The Movement,2,28473.0,872,32.49
Wasia Project,2,28377.14,1293,20.9
Rod Tuffcurls And The Bench Press,2,28364.0,1078,26.4
Psychedelic Porn Crumpets,2,28311.81,1225,24.08
Say She She,1,28294.0,900,31.44
Neko Case,1,28191.0,492,57.3
Benny the Butcher,1,28027.5,839,33.41
The K's,2,28011.95,1118,25.06
Veil Of Maya,2,27767.5,947,29.43
Mert Demir,1,27722.83,587,47.23
Alex Warren,1,27602.63,850,32.47
Somebody's Child,1,27572.87,1100,25.07
Delux,1,27547.26,1556,17.7
Coco &amp; Clair Clair,2,27109.56,1039,25.86
Rita Payés,1,27066.82,1104,24.52
Leigh-Anne,2,27045.82,895,30.22
Joy Oladokun,2,27037.16,1013,23.22
BLP KOSHER,1,26978.5,766,35.22
Out Of Control Army,1,26969.68,1573,17.15
Joey Valence &amp; Brae,2,26809.08,1095,23.72
Savannah Guthrie,1,26806.62,365,73.44
Troy Hawke,3,26786.19,1040,25.68
"Unforgettable Fire - Trib. to U2, Fix You",1,26740.38,901,29.68
Death From Above 1979,1,26703.73,912,29.28
Sidecars,1,26677.07,1032,25.85
Cammy Barnes,3,26633.92,1124,24.03
KING,1,26627.38,717,37.14
Allie X,2,26588.31,878,29.65
Rozalén,1,26577.96,779,34.12
Disco Nights,1,26493.0,952,27.83
Max Cooper,1,26358.37,802,32.87
Arizona Zervas,6,26287.53,1162,22.88
Kerbdog,1,26230.63,800,32.79
Skinny Living,3,26178.4,1017,25.74
FIZZ,1,26156.91,755,34.64
bôa,1,26095.01,1000,26.1
Slacker Media Group,3,25868.0,911,28.21
d4vd,1,25771.1,850,30.32
Sophie McCartney,2,25768.19,916,31.64
Richard Herring,1,25701.43,852,30.17
"""Lovett Or Leave It""",1,25668.0,526,48.8
Forester,1,25516.0,1039,24.56
"""MajestuOsos""",1,25510.49,12978,1.97
Role Model,1,25510.04,850,30.01
Muscadine Bloodline,1,25475.0,854,29.83
The Blackout,1,25404.89,807,31.48
Sylosis,3,25344.12,1000,25.41
Nathan Dawe,1,25332.2,800,31.67
The Crane Wives,2,25180.0,1225,20.56
Wilderado,2,25137.0,1006,24.93
Elmiene,1,24930.0,654,38.12
Eclipse,1,24865.0,598,41.58
David Cross,1,24846.0,607,40.93
Kid Francescoli,1,24743.23,593,41.73
Cattle Decapitation,1,24718.83,753,32.83
Starsailor,1,24683.78,782,31.56
"Ben Ottewell, Ian Ball (of Gomez)",2,24658.83,770,31.9
Wild Child - Trib. to The Doors,1,24602.35,1186,20.74
Electric Six,1,24440.86,827,29.55
Russell Dickerson,1,24385.37,647,37.69
Wheeler Walker Jr.,1,24320.0,600,40.53
"""Champions of Magic""",1,24208.22,663,36.51
Natos y Waor,1,24206.65,969,24.98
Kanii,4,24183.11,1144,21.24
Richy Mitch &amp; The Coal Miners,2,24171.15,975,25.4
Anson Seabra,2,23994.43,934,25.83
Joe The Magician,1,23982.95,809,29.65
Crash Test Dummies,2,23863.5,563,43.36
Destroyer,3,23815.0,946,25.15
Shambolics,6,23695.81,1509,15.03
Clinton Baptiste,2,23560.2,688,34.24
Alessandra,2,23556.59,1170,20.06
Double Vision - The Foreigner Experience,1,23533.95,622,37.84
The Tumbling Paddies,1,23515.25,846,27.8
Alcest,1,23506.18,665,35.35
Sprints,3,23387.9,1279,17.41
G. Love &amp; Special Sauce,1,23341.0,582,40.1
Live Forever,1,23316.14,800,29.15
Growing up with Keelin Moncrieff,2,23165.73,745,30.86
Rollercoasting Live with Megan Welsh,2,23128.78,770,30.59
Bas,2,23072.15,717,32.39
Jose Cantoral,1,22935.4,923,24.85
Majid Jordan,3,22764.01,821,27.92
El Zar,1,22657.78,750,30.21
Buckethead,1,22652.0,561,40.38
Caleb Gordon,2,22500.0,916,24.72
Rachel Chinouriri,1,22478.93,950,23.66
Baynk,1,22438.52,662,33.9
Accidents,1,22422.7,805,27.85
Daniel Donato,2,22380.0,787,26.38
Searows,2,22265.41,1106,20.17
Conociendo Rusia,1,22221.78,1012,21.96
Windborne,1,22091.0,431,51.26
Eduardo Capetillo,1,21958.24,2271,9.67
6arelyhuman,2,21888.39,944,23.14
Eivør,1,21880.92,665,32.9
"""Los Cantoral""",1,21695.63,483,44.92
Microwave,2,21677.48,787,26.68
Lea Heart,1,21621.38,804,26.89
Aterciopelados,1,21613.81,465,46.48
Appetite For Destruction - Guns N Roses Tribute Show,1,21608.1,1100,19.64
Live Dead &amp; Brothers,1,21602.0,561,38.51
Mary Byrne,1,21506.61,570,37.73
Doechii,1,21505.0,500,43.01
Shovels &amp; Rope,1,21485.0,608,35.34
SIX60,2,21466.52,600,35.22
Jalen N'Gonda,2,21326.99,950,22.45
Hollow Coves,1,21306.1,850,25.07
"""Musique Electronique""",1,21280.0,578,36.82
The Real Antonios,1,21100.43,644,32.76
Ferris &amp; Sylvester,6,21028.22,1157,17.53
The Gilmour Project,1,21020.0,552,38.08
49th &amp; Main,3,21008.97,1080,17.73
Joywave,2,20994.06,756,25.24
Snow Tha Product,1,20973.94,568,36.93
Sainte,2,20971.12,830,25.3
Cry Before Dawn,2,20970.5,577,36.34
Burning Spear,1,20955.0,355,59.03
Explosions In The Sky,1,20946.39,611,34.28
David Michael Wyatt,1,20920.0,500,41.84
Mannequin Pussy,2,20902.65,900,22.82
grentperez,2,20887.25,1150,17.69
The Brook &amp; The Bluff,2,20872.5,873,24.32
Nadine Shah,2,20842.61,726,29.1
Alejo,2,20800.39,600,36.54
Nina Nesbitt,1,20765.92,886,23.44
Cody Pennington,1,20678.59,723,28.6
Tab Benoit,1,20614.0,561,36.75
Rodrigo y Gabriela,1,20460.66,512,39.96
Ron Sexsmith,1,20413.94,410,49.79
Brian Downey's Alive and Dangerous,1,20387.37,555,36.73
Abbath,1,20355.08,446,45.64
BigXthaPlug,1,20250.0,675,30.0
"""Rock Against Homelessness""",1,20210.76,818,24.71
Mallory Knox,1,20204.69,562,35.95
AKRIILA,1,20203.62,1282,15.76
Sango,1,20097.5,623,32.26
"""Senoras Punk""",1,20052.74,688,29.15
Willow Pill,1,20050.0,396,50.63
Balance &amp; Composure,1,20040.0,567,35.34
Tribal Seeds,1,19912.5,675,29.5
The Blades,1,19901.96,634,31.39
SiM,1,19897.57,700,28.43
Giant Rooks,2,19782.2,956,20.48
Chance Peña,2,19734.17,1050,18.83
The Lemon Twigs,1,19609.18,600,32.68
Polaris,1,19604.8,670,29.26
Scott Stapp,1,19575.0,372,52.62
Sea Power,1,19500.45,605,32.23
An Evening with Ron Sexsmith,1,19467.14,428,45.48
Turnover,2,19449.0,745,26.3
The Longest Johns,2,19440.28,854,22.72
Sky Ferreira,1,19399.51,613,31.65
Dead Pony,1,19375.62,900,21.53
KK’s Priest,1,19338.27,417,46.37
STRFKR,1,19213.03,677,28.38
Aston Merrygold,1,19195.44,271,70.83
Queen Of The Night - A Tribute to Whitney Houston,1,19100.0,673,28.38
Typhoon,1,18965.0,628,30.2
Kolby Cooper,3,18959.0,819,23.12
Lissie,1,18926.99,600,31.54
Seb Lowe,3,18909.11,1130,17.4
Roberto Chairez,3,18783.05,945,19.85
The Rifles,2,18777.91,548,34.62
Bricknasty,2,18772.55,877,19.42
Dead Poet Society,3,18759.4,906,20.63
Elles Bailey,2,18682.06,656,28.5
Kawala,2,18668.58,897,21.82
Sleaford Mods,1,18523.29,600,30.87
Arthur Hill,2,18491.78,740,25.01
Godspeed You! Black Emperor,1,18445.0,610,30.24
Sampha,1,18312.0,600,30.52
Soulfly,1,18286.3,616,29.69
Sixpence None The Richer,2,18281.0,514,35.68
Nicotine Dolls,2,18265.0,728,25.1
X Ambassadors,1,18241.23,599,30.45
Day Fever,2,18211.83,1112,16.36
Battle Beast,1,18180.0,622,29.23
The Highstool Prophets,3,18154.36,867,20.74
The Villagers,1,18143.09,500,36.29
Potter Payper,1,18117.32,669,27.08
Kamelot,1,18104.4,438,41.33
Joker Out,1,18062.64,600,30.1
The Airborne Toxic Event,1,18032.16,527,34.22
Sam Barber,1,18030.0,854,21.11
Jackson Dean,1,18000.0,625,28.8
Orange Goblin,2,17848.2,592,30.14
'68,3,17815.0,888,19.9
Red Fang,1,17774.5,638,27.86
Felly,1,17685.0,630,28.07
Good Neighbours,3,17682.13,804,22.22
Built To Spill,1,17655.0,437,40.4
Admiral Fallow,2,17643.09,763,22.6
GoGo Penguin,1,17622.98,639,27.58
Pip Blom,3,17603.4,882,19.85
Mason Ramsey,2,17527.0,970,19.34
Saint Asonia,1,17505.0,570,30.71
The Paper Kites,1,17457.51,700,24.94
Billlie,1,17418.41,438,39.77
Currents,1,17349.3,590,29.41
"And So I Watch You From Afar, Caspian",1,17343.0,655,26.48
Better Lovers,2,17122.0,666,25.72
"""Best Night Ever Party""",1,17120.0,674,25.4
Fern Brady,1,17117.5,531,32.24
Post Sex Nachos,3,17115.0,967,18.78
Dorian Electra,2,17097.63,679,25.2
Juanpalitoschinos,1,17091.59,640,26.71
Louis Dunford,1,17071.96,800,21.34
Reverend Horton Heat,2,17044.0,649,26.64
Disco Bahía,1,17032.52,921,18.49
Helmet,2,17032.0,564,30.37
Christian Kuria,1,17000.0,680,25.0
Benjamin Tod &amp; Lost Dog Street Band,1,16900.0,550,30.73
Jordan Mackampa,3,16807.02,757,22.88
The Legendary Wailers,1,16756.9,545,30.75
echobelly,2,16659.48,530,31.45
Circa Waves,1,16637.55,600,27.73
The Cream Of Clapton Band,1,16551.1,479,34.55
Washed Out,1,16462.0,531,31.0
Grateful Shred,1,16445.0,581,28.3
Paula Poundstone,1,16371.14,501,32.68
Cardiacs,1,16318.69,500,32.64
Ryan Mack,1,16292.51,816,19.97
Carl Barron,1,16260.52,386,42.13
Susana Cala,1,16202.84,599,27.05
Priscilla Block,1,16170.9,557,29.03
Here Come The Mummies,1,16130.0,489,32.99
Yard Act,1,16114.72,795,20.27
Legends In Concert,1,16075.0,391,41.11
The Wakes,2,15995.72,779,20.93
Health,1,15932.95,490,32.52
Bleed From Within,2,15928.89,665,22.22
Skylights,1,15812.61,600,26.35
Chase Matthew,1,15800.0,568,27.82
Max Weinberg's Jukebox,1,15715.45,384,40.93
Red Rum Club,1,15606.31,700,22.29
Amistat,1,15570.88,600,25.95
Eliza McLamb,4,15536.0,906,17.19
Snow Strippers,1,15515.0,603,25.73
Murder By Death,1,15485.0,509,30.42
"""K-Pop Club Night""",1,15481.0,576,26.88
Petey,1,15480.0,600,25.8
The Men They Couldn't Hang,1,15438.55,520,29.69
Too Many Zooz,1,15392.0,600,25.65
Jeff Rosenstock,1,15392.0,600,25.65
Sarah Jarosz,1,15377.0,454,33.87
Casey Donahew,1,15260.0,459,33.25
Ian Bagg,2,15207.21,634,24.08
"Cold, Orgy",1,15203.0,521,29.18
Sueco,1,15200.0,600,25.33
Sons Of The East,1,15106.97,497,30.4
The New Pornographers,1,15072.0,416,36.23
Livingston,1,15027.0,571,26.32
Bradley Simpson,1,15000.77,513,29.24
TopHouse,1,14905.0,600,24.84
Steely Dane - Trib. To Steely Dan,1,14898.0,481,30.97
"Bop to the Top Presents: ""Hannah Montana Night""",1,14875.0,675,22.04
Joan As Police Woman,1,14820.73,451,32.86
Joe Pera,1,14810.0,347,42.68
Myles Smith,2,14803.99,780,18.62
"Christone ""Kingfish"" Ingram",1,14749.0,424,34.79
The Record Company,1,14737.0,482,30.57
The Press,1,14712.0,567,25.95
NOAHFINNCE,1,14703.34,615,23.91
Wes Nelson,2,14697.88,612,26.56
Wiplash,1,14673.78,698,21.02
Angie McMahon,1,14641.93,600,24.4
"""The Road To The Great Escape""",7,14597.67,804,19.73
Brass Queens,1,14597.5,583,25.04
Sebastian Bach,1,14457.0,475,30.44
Rumours - A Fleetwood Mac Tribute,1,14430.0,616,23.43
berlioz,1,14390.77,658,21.87
Pokey LaFarge,2,14386.0,553,26.03
Leon Thomas,1,14375.0,530,27.12
Steve Mason,1,14334.73,452,31.71
Omar Cruz,1,14323.49,417,34.35
Anees,1,14317.0,544,26.32
THE POLICE EXPERIENCE,1,14208.0,419,33.91
John Craigie,2,14172.0,554,25.58
Batushka,1,14117.77,384,36.77
Isabel LaRosa,1,14096.31,600,23.49
"""Club 90s Charli XCX Party""",1,14030.0,600,23.38
Donny Benét,1,13949.03,564,24.73
Town Mountain,2,13922.0,627,21.92
Gianmarco Soresi,2,13876.85,504,27.3
"""The Useless Hotline""",1,13833.32,388,35.65
Stand Atlantic,1,13817.9,600,23.03
Ryan McMullan,2,13764.72,399,33.95
Midnight City Band,1,13724.0,530,25.89
The Wldlfe,2,13640.0,736,18.68
Malevolence,1,13573.37,486,27.93
Kaitlyn Bristowe,2,13558.0,390,37.75
Drake White,1,13500.0,675,20.0
Kerr Mercer,3,13432.27,912,13.93
Aaron Frazer,1,13425.0,510,26.32
Emotional Oranges,2,13342.02,545,24.24
The Ghost Inside,1,13324.35,339,39.3
The Wandering Hearts,1,13314.97,585,22.76
"""Club 90's DJ Night""",1,13310.0,600,22.18
Me First,1,13267.42,344,38.57
Wednesday 13,1,13249.64,364,36.4
"""Bigger! With Brennan and Izzy""",1,13226.4,310,42.67
Tape B,1,13130.0,600,21.88
The Magic Gang,1,13125.33,515,25.49
Destroy Boys,1,13120.0,600,21.87
"Lovelytheband, MOD SUN",1,13107.5,484,27.08
Ginger Root,2,13082.24,650,20.06
J Mascis,1,13039.87,456,28.6
Panchiko,1,13030.0,466,27.96
Axel Catalán,1,12979.74,831,15.62
Juan Fernando Velasco,1,12930.0,220,58.77
"""Welcome To Night Vale""",1,12905.57,341,37.85
Crown The Empire,1,12866.34,395,32.57
Corey Smith,1,12845.0,419,30.66
Jay Sean,1,12831.59,402,31.92
Hobo Johnson,1,12724.99,500,25.45
Lil Poppa,1,12645.0,482,26.23
Man Of Moon,3,12597.31,712,16.9
Erland Cooper,1,12595.47,400,31.49
We Are Scientists,1,12551.7,500,25.1
Driveways,2,12486.0,764,16.63
Shane Smith &amp; The Saints,1,12387.37,500,24.77
Sapphira Cristál,1,12357.0,343,36.03
Pa Sheehy,2,12321.55,475,23.25
Rising Appalachia,1,12310.0,405,30.4
Eric Hutchinson,1,12250.0,404,30.32
Jordan,1,12249.61,450,27.22
5AM Trio,1,12235.0,460,26.6
Leah Kate,2,12153.89,696,17.68
Plini,1,12133.72,372,32.62
Gatecreeper,1,12111.88,400,30.28
The Last Revel,1,12105.0,568,21.31
Los Master Plus,1,12073.51,917,13.17
"""How to Gael ar an mbóthar - Podcast""",1,12049.83,373,32.31
American Aquarium,2,12033.0,477,24.73
Girli,2,11984.42,617,19.54
Godflesh,1,11952.03,331,36.11
Craig Finn,2,11903.5,375,32.49
"""The Bomb Squad Podcast""",1,11888.33,394,30.17
Ocie Elliott,1,11845.15,440,26.92
Leif Vollebekk,1,11824.61,453,26.1
DIIV,1,11801.0,364,32.42
Pete Yorn,1,11790.0,342,34.47
Mackenzy Mackay,2,11770.11,501,24.8
Josh Van Cuylenburg,2,11760.11,605,19.44
Peter McPoland,1,11757.0,498,23.61
Crowbar,1,11744.57,417,28.16
Hulvey,1,11735.0,500,23.47
Foxing,2,11719.41,531,21.94
Trae Crowder,1,11650.0,343,33.97
B.D.U,1,11637.11,308,37.78
Tourist,2,11618.58,522,22.26
The Kay Brothers,2,11615.0,802,14.62
Butcher Brown,1,11570.0,450,25.71
Marduk,1,11564.08,350,33.04
Tanerélle,1,11560.0,437,26.45
Amigo the Devil,1,11547.5,417,27.69
The Heart of Rock &amp; Roll - Tribute to Huey Lewis &amp; The News,1,11521.05,323,35.67
Kris Barras Band,1,11479.31,410,28.0
RØRY,1,11465.86,600,19.11
L.S. Dunes,1,11432.47,360,31.76
Tommy Lefroy,2,11419.02,633,18.67
Paris Paloma,1,11370.04,500,22.74
A.G. Cook,1,11361.15,500,22.72
VNV Nation,1,11307.0,359,31.5
THUMPER,2,11301.63,520,21.73
Alok,1,11296.42,329,34.34
Luke La Volpe,3,11284.08,591,19.24
Sam Tompkins,1,11250.52,387,29.07
Punk Rock Factory,1,11238.54,347,32.39
San Fermin,2,11216.15,536,21.0
Marika Hackman,1,11212.71,472,23.76
John Early,1,11184.0,288,38.83
Yellow Days,1,11179.24,508,22.01
The Southern River Band,2,11162.43,589,19.01
Sonido Gallo Negro,1,11139.89,873,12.76
Brian Bilston,1,11107.54,438,25.36
JOY (Anonymous),1,11089.47,489,22.68
Creed Bratton,1,11084.47,361,30.7
Grits And Biscuits,1,11020.0,551,20.0
Enslaved,1,10996.58,319,34.47
Mdou Moctar,1,10993.0,470,23.39
"Oliver Hazard, Próxima Parada",2,10940.0,539,20.32
"""Todos Juntos: Concierto por un Futuro sin Hambre""",1,10921.2,334,32.7
The California Honeydrops,1,10892.0,347,31.39
The Big Sleep,1,10883.61,525,20.73
Max &amp; Iggor Cavalera,1,10834.57,300,36.12
Sixteen Candles,2,10829.0,567,19.22
And So I Watch You From Afar,1,10813.0,389,27.8
Toser One,1,10740.22,595,18.05
Damien Dempsey,1,10739.64,371,28.95
Lexa Gates,1,10700.0,500,21.4
Steel Panther,1,10661.7,1437,7.42
Hannah And Miley - Best Of Both Worlds Show ,1,10646.0,790,13.48
NewDad,1,10639.54,600,17.73
Songer,1,10636.87,436,24.4
Jazmin Bean,1,10582.66,466,22.71
Owen Riegling,1,10581.36,493,21.46
Lily Rose,1,10453.0,421,24.83
Peter Cat Recording Co.,1,10442.0,402,25.98
"""Shrek Rave""",1,10397.0,495,21.0
Rich Amiri,1,10348.6,333,31.08
Bodysnatcher,1,10325.0,454,22.74
Aaron West And The Roaring Twenties,1,10316.46,406,25.41
Durry,2,10290.0,590,18.02
Armchair Boogie,1,10270.0,476,21.58
Miss May I,1,10260.0,399,25.71
Mickey Guyton,2,10246.5,372,26.7
Chameleons,1,10245.1,289,35.45
I Monster,2,10225.54,435,23.45
Vundabar,1,10222.0,477,21.43
Crawlers,1,10152.94,500,20.31
Sports Team,1,10139.52,399,25.41
EKKSTACY,2,10122.61,531,19.21
Cassyette,1,10110.41,500,20.22
"""The Sneaker Game Awards Shows""",1,10106.51,2183,4.63
Beta,1,10089.76,527,19.15
Kassi Ashton,1,10045.0,457,21.98
Pond,1,10028.25,300,33.43
Evan Dando,1,10016.0,284,35.27
James McMurtry And The Martial Law Review,1,10000.0,400,25.0
Caroline Rose,1,10000.0,400,25.0
Dylan Marlowe,2,9995.0,659,15.14
Show Lyniel,1,9973.52,171,58.32
J.I.,2,9942.59,354,27.9
Jim Norton,1,9926.5,244,40.68
Pelican,1,9902.0,305,32.47
Thursday,1,9902.0,305,32.47
Ronda Machetera,1,9898.13,830,11.93
Vida,3,9870.11,489,21.1
Nile,1,9832.53,286,34.38
Josh Blue,1,9830.0,316,31.11
The Black Dahlia Murder,1,9789.66,326,30.03
Cults,1,9774.0,401,24.37
Greg Puciato,2,9720.24,368,26.63
Solstafir,1,9707.96,331,29.33
Riverside,1,9678.79,254,38.11
Preacher Lawson,1,9630.0,302,31.89
Peatbog Faeries,1,9606.14,302,31.81
Jason Wade,1,9602.5,202,47.54
The People Brothers Band,2,9569.0,524,17.56
"""Redmen TV Live""",1,9537.64,315,30.28
Conner Smith,1,9536.41,348,27.4
modernlove.,2,9529.75,473,19.87
Southall,2,9526.15,469,20.61
UPSAHL,2,9525.96,402,23.8
The War and Treaty,1,9520.0,378,25.19
The Sheepdogs,1,9518.38,500,19.04
Geoff Tate,1,9505.0,267,35.6
ADMT,2,9464.99,450,22.16
Milk.,1,9463.58,475,19.92
Tiny Habits,1,9444.37,448,21.08
Master Peace,4,9420.05,585,16.34
"""Best Night Ever: Taylor's Version""",2,9420.0,443,19.4
Dada,1,9385.0,318,29.51
SWIM SCHOOL,1,9354.89,600,15.59
Brother Ali,1,9327.0,354,26.35
Shannon And The Clams,1,9297.0,397,23.42
The Joy Hotel,1,9273.57,485,19.12
Vivir Quintana,1,9265.67,423,21.9
Chris Shiflett,1,9246.53,321,28.81
Bay Ledges,1,9245.0,452,20.45
Corella,2,9221.4,480,18.84
RED,1,9215.0,362,25.46
Niko B,1,9167.41,500,18.33
Rapsody,1,9160.0,426,21.5
LavaLamp,5,9100.98,619,14.6
Night Tempo,1,9097.0,375,24.26
VK Blanka,1,9093.86,335,27.15
Slix,1,9092.45,600,15.15
Sarah Kinsley,1,9042.25,500,18.08
Gideon,1,9000.0,450,20.0
Laura Jane Grace,1,8935.45,300,29.78
Beth Mccarthy,2,8913.03,519,17.36
Dagny,1,8908.78,363,24.54
Triple01,1,8897.03,500,17.79
Gallus,5,8880.6,659,13.57
Neon Waltz,4,8842.27,475,18.34
Pup Punk,1,8835.0,393,22.48
Bears In Trees,1,8824.77,428,20.62
Mickey 9s,1,8771.05,460,19.07
Jessica Pratt,1,8692.0,332,26.18
Stone,2,8653.86,528,17.28
The Steel Woods,1,8653.0,348,24.86
Connor McGlave,1,8650.75,543,15.93
Rachel Sermanni,1,8642.59,340,25.42
The National Parks,3,8628.14,369,23.19
"""The Five Lamps""",1,8619.9,266,32.41
Leisure,1,8607.0,344,25.02
IE/DC - Trib. to AC/DC,1,8605.78,316,27.23
"Cynic, Obscura",1,8602.53,228,37.73
Nada Surf,1,8599.4,326,26.38
Real Friends,1,8558.0,286,29.92
The Clockworks,2,8539.79,453,18.61
"Hifi Sean, David McAlmont",1,8539.63,375,22.77
Johnny Orlando,1,8530.89,343,24.87
Cosmo Sheldrake,1,8521.43,430,19.82
Dave Hause,1,8510.51,300,28.37
Melt-Banana,1,8481.0,338,25.09
Hazlett,1,8466.71,430,19.69
"""Levels House Party""",1,8444.0,480,17.59
Dirtwire,1,8442.0,420,20.1
Jaze,1,8422.64,600,14.04
DJ Sarah Akawa,2,8410.0,800,10.52
Jason Leech,1,8407.17,383,21.95
Zoltan Kaszas,1,8340.0,324,25.74
Night Lovell,1,8338.35,316,26.39
Dale Watson,2,8303.0,374,22.24
