Headliner,Count,Total_Gross,Tickets_Sold,Avg_Ticket_Price
Christian Kuria,2,35594.0,1222,29.52
Jacob Alon,4,35534.45,1671,20.28
Zaho de Sagazan,2,35387.85,1350,26.02
Rio Da Yung OG,1,35240.0,1170,30.12
Dom Kennedy,1,35217.5,1000,35.22
Mario,1,35130.5,1000,35.13
EST Gee,2,34969.5,984,35.84
Jackson Dean,2,34946.1,1058,31.98
Godspeed You! Black Emperor,1,34603.0,800,43.25
Cuco,1,34597.82,793,43.63
Beth Mccarthy,2,34560.16,1171,29.78
"Memphis May Fire, Rain City Drive, Nevertel, If Not For Me",1,34480.0,1005,34.31
Pabllo Vittar,1,34453.27,1052,32.75
Newton Faulkner,3,34423.03,859,40.36
"Drowning Pool, Spineshank",1,34336.12,790,43.46
Umphrey's McGee,1,34300.0,877,39.11
"""Sesame Street Live! - Elmo &amp; Friends Say Hello""",1,34175.0,783,43.65
Bricknasty,2,34106.74,1258,22.18
Eivør,2,34086.0,1068,31.32
"LIT, Fuel",1,34084.97,908,37.54
Lucy Spraggan,1,34064.68,1035,32.91
Jack Dee,1,33882.29,844,40.14
Petey,2,33832.24,1119,28.1
Los Blenders,1,33468.64,1499,22.33
Dweezil Zappa,1,33403.14,559,59.76
JMSN,2,33377.6,1170,27.95
STRFKR,2,33320.5,1150,29.0
"""Rocky Horror Picture Show with Barry Bostwick""",1,33100.0,878,37.7
"Torres, Julien Baker",1,33085.0,941,35.16
The Crane Wives,1,32979.0,1047,31.5
"""Last Podcast On The Left""",1,32944.55,683,48.24
Livingston,2,32888.22,1141,30.09
Jamie Webster,2,32870.53,1000,32.88
FLO,1,32740.71,886,36.95
Queensrÿche,1,32614.0,682,47.82
Electric Six,2,32558.9,1116,26.78
Matt Rogers,1,32555.0,766,42.5
"""Avatar: The Last Airbender In Concert""",1,32497.0,665,48.87
honestav,2,32452.0,1438,22.3
Macy Gray,1,32328.65,523,61.81
Tom Green,2,32295.0,817,39.79
Sloan,1,32228.26,1170,27.55
Rick Beato,1,32150.16,567,56.7
David Nihill,1,32113.07,1000,32.11
"""Napoleon Dynamite Live""",1,31939.0,711,44.92
John C. Reilly,1,31753.11,504,63.0
The Lemonheads,3,31613.52,789,38.99
nxrcisistxs,1,31527.74,1404,22.46
Ax and the Hatchetmen,4,31427.95,1655,18.73
Hot Milk,2,31373.71,999,30.92
Day Fever,3,31363.81,1916,16.51
Walk Off The Earth,1,31342.93,661,47.42
Infinity Song,2,31240.91,1354,22.99
Sharon Van Etten,1,31232.0,728,42.9
Miracle Of Sound,1,31227.07,850,36.74
Julio Victoria,1,31150.88,1114,27.96
Caroline Hirons,2,31131.87,825,41.84
Graham Nash,1,31130.0,425,73.25
Mark Goldbridge,1,31012.01,977,31.74
Helmet,2,30542.83,1019,29.96
RØRY,1,30452.59,1181,25.79
Casey Donahew,1,30316.5,864,35.09
Faun,2,30275.0,896,34.22
Troy Hawke,4,30251.62,1084,28.88
Ben Kweller,2,30192.0,1129,25.51
Alcest,1,30130.0,1000,30.13
Drake White,2,30111.0,957,31.34
Loathe,1,30096.32,850,35.41
Pup,1,30037.75,868,34.61
Cartel,1,30030.0,907,33.11
Todd Rundgren,1,29833.28,455,65.57
Vacations,1,29750.0,850,35.0
Sudan Archives,2,29724.45,1011,29.38
mxmtoon,3,29461.08,854,36.31
Sofia Isella,2,29454.91,1352,23.19
The War and Treaty,2,29427.23,869,32.94
Dave Lofts,3,29148.73,1099,26.37
Ispíní Na Héireann,1,29133.01,1169,24.92
Hilltop Hoods,1,29095.44,717,40.58
Cleopatrick,2,29081.24,1267,23.2
"""Reggaeton Rave""",1,29079.0,1718,16.93
Aimee Carty,2,29060.32,1117,25.98
Florence Road,3,29053.94,1377,18.95
Vieux Farka Touré,1,28971.4,894,32.41
Michael Marcagi,2,28965.0,1060,27.54
NAFTA,1,28858.98,1123,25.7
Cochise,3,28702.11,1075,26.75
Hard Life,1,28625.55,793,36.1
Clap Your Hands Say Yeah,1,28607.01,992,28.84
ThxSoMch,4,28553.79,1153,25.12
Monaleo,1,28550.0,1119,25.51
Renato Albani,1,28515.22,604,47.21
JD McPherson,2,28329.13,966,29.14
"Raekwon, Mobb Deep",1,28282.5,664,42.59
Ministry,1,28243.78,563,50.17
Carly Pearce,1,28240.66,808,34.95
Hairball,1,28232.0,857,32.94
"Ben Ottewell, Ian Ball (of Gomez)",1,28127.72,792,35.51
Del Water Gap,1,28127.54,638,44.09
SG Lewis,1,28098.16,614,45.76
Waylon Wyatt,1,28033.24,850,32.98
"""United We Dance: The Ultimate Rave Experience""",2,27886.5,1394,19.8
King Kong Company,1,27844.66,714,39.0
Café Del Mundo,1,27836.22,628,44.33
Martha Wainwright,1,27810.56,700,39.73
"Kasablanca, Innellea",1,27653.29,1374,20.13
Greentea Peng,1,27625.75,826,33.45
Countess Luann De Lesseps,1,27625.0,555,49.77
Tungas,1,27577.01,990,27.86
Crash Test Dummies,2,27528.12,585,47.06
Greensky Bluegrass,1,27512.5,739,37.23
Tony Mils,2,27474.57,1065,28.08
Tommy Richman,1,27425.0,921,29.78
Kidd Voodoo,2,27406.01,716,35.75
The Faint,2,27307.0,760,35.98
Hanumankind,1,27304.81,850,32.12
Sematary,2,27290.91,1118,24.68
Set It Off,1,27230.0,773,35.23
bôa,1,27211.72,871,31.24
Sydney Rose,2,27211.6,1050,26.9
Nieve Ella,2,27186.62,1450,18.76
Emjay,1,27110.83,736,36.84
Susana Cala,2,27077.0,942,31.73
SWIM SCHOOL,2,27009.29,664,105.44
"""Pod Meets World""",1,26851.4,380,70.66
Pvris,1,26657.5,636,41.91
Alok Vaid-Menon,2,26586.92,996,26.72
Mehro,4,26572.46,1327,20.84
Raphael Ghanem,1,26420.37,608,43.45
The Hip Abduction,2,26395.0,1134,23.6
Abdul Hannan,2,26389.98,1160,23.68
Floyd Nation - Experience Pink Floyd,1,26310.0,619,42.5
Alexis Ffrench,1,26286.66,788,33.36
Kawala,2,26272.08,1127,23.52
Count Arthur Strong ,1,26202.58,854,30.68
Sergeant,4,26112.81,1177,21.98
Nation Of Language,1,26064.7,879,29.65
We Came As Romans,1,26055.0,798,32.65
"""Bureau De Change Song Contest""",1,26053.81,774,33.66
French 79,1,25948.05,741,35.02
John Splithoff,3,25756.0,951,27.15
Priscilla Block,2,25754.5,897,28.62
"""Flightless Bird Live With David Farrier""",1,25721.5,681,37.77
"""Musique Electronique""",1,25635.0,591,43.38
Red Rum Club,1,25610.48,950,26.96
Whindersson Nunes,1,25576.07,452,56.58
"Our House - A Tribute To The Music of Crosby, Stills, Nash, and Young",1,25561.0,543,47.07
Destroy Boys,1,25551.33,911,28.05
Ricky Tomlinson,2,25499.64,636,40.27
Ider,5,25367.69,1235,20.5
The Dead South,1,25362.0,586,43.28
KHEA,1,25263.54,728,34.7
Admiral Fallow,2,25258.05,1026,24.24
Willow Avalon,2,25256.55,1064,23.97
Lambrini Girls,1,25245.0,900,28.05
Sasha Colby,1,25238.0,653,38.65
KWN,1,25196.11,850,29.64
Nonpoint,2,25107.0,942,26.9
Genitallica,1,25019.65,662,37.79
Hot 8 Brass Band,2,25018.99,908,28.39
Vincent Mason,1,24970.0,1100,22.7
"""The Dollop""",1,24968.0,716,34.87
Neon Moon ,1,24927.0,619,40.27
Paul Cauthen,2,24920.0,543,46.94
Pop Evil,2,24817.5,811,29.72
The Reytons,1,24700.33,850,29.06
Cry Before Dawn,1,24644.44,555,44.4
Nell Mescal,5,24533.8,1253,19.36
Del McCoury Band,1,24440.0,502,48.69
Lucius,1,24422.5,596,40.98
Dame Stuffy,2,24408.08,649,37.34
The SteelDrivers,1,24344.0,642,37.92
Paul F. Tompkins,1,24340.0,608,40.03
Niko B,2,24318.61,1171,20.3
Belly,1,24312.73,600,40.52
"""Sisters In The City"" Podcast",1,24294.09,617,39.37
Sienna Spiro,1,24263.94,700,34.66
The Man In Black: A Tribute to Johnny Cash,1,24139.86,767,31.47
Maria Bamford,1,24077.0,584,41.23
Donnie Iris &amp; The Cruisers,1,24053.0,564,42.65
Dexter and The Moonrocks,2,23989.0,956,25.14
Horseshoes &amp; Hand Grenades,1,23963.5,746,32.12
Taylorville: A Tribute to Taylor Swift,2,23959.5,893,26.86
Ian Bagg,1,23950.0,572,41.87
Rumours ATL,2,23940.0,894,27.04
Mannequin Pussy,1,23934.51,900,26.59
White Denim,3,23859.52,853,28.59
Kublai Khan TX,1,23693.18,811,29.21
Rival Schools,2,23688.26,880,27.13
Kittie,1,23603.1,600,39.34
Sea Power,1,23592.82,600,39.32
Kolby Cooper,6,23568.88,1055,22.22
KERIGMA,2,23556.43,710,33.18
Barrington Levy,2,23535.0,684,34.46
"Conner Smith, Dylan Marlowe",1,23470.0,788,29.78
Willa White,3,23440.77,764,30.77
Gareth (New Age),3,23430.3,1002,23.71
The Wookies,1,23391.8,779,30.03
Home Free,1,23340.5,503,46.4
Oklou,1,23253.27,850,27.36
The Japanese House,1,23231.0,604,38.46
Chaparelle,2,23207.61,1083,21.12
Lukas Nelson,1,23204.5,661,35.11
Pete Yorn,1,23132.5,531,43.56
Inspiral Carpets,1,23126.25,656,35.25
RENEE,1,23078.06,986,23.41
SE SO NEON,1,23053.93,507,45.47
Boyce Avenue,1,23052.48,495,46.57
K Camp,1,22950.0,675,34.0
"""The Last Live Waltz""",1,22940.97,739,31.04
Macario Martinez,1,22927.14,776,29.55
Joe The Magician,1,22799.64,804,28.36
Mass Of The Fermenting Dregs,2,22795.97,852,26.78
The Blades,1,22793.57,647,35.23
The Dogist,2,22759.5,367,61.6
TUSK – The Classic Fleetwood Mac Tribute,1,22746.75,820,27.74
All Them Witches,1,22700.09,750,30.27
"""Los Cantoral""",1,22655.08,410,55.26
"""Bad Bunny Dance Party""",2,22625.0,1024,22.09
Tycho,1,22610.0,495,45.68
Candace Bushnell,1,22587.27,375,60.23
Lagos,1,22524.4,623,36.15
Ramit Sethi,1,22510.0,614,36.66
Foxwarren,1,22424.6,650,34.5
The Twang,1,22394.54,600,37.32
The Concert: A Tribute to ABBA,1,22305.0,497,44.88
Silversun Pickups,1,22273.0,587,37.94
Finn Wolfhard,1,22084.38,766,28.83
Corey Smith,1,22026.3,540,40.79
Kelly Lee Owens,1,21976.31,682,32.22
Shawn James,2,21974.33,595,36.84
Adriel Favela,1,21913.27,467,46.92
Blanco White,1,21809.85,697,31.29
El Zar,1,21774.41,647,33.65
The Stews,1,21745.0,1091,19.93
Ocean Alley,1,21742.86,450,48.32
Marc Rebillet,1,21713.0,679,31.98
Aoife Dunne,2,21682.62,505,34.88
Grateful Shred,2,21537.66,1161,18.52
Rogelio Ramos,1,21492.94,455,47.24
Amigo the Devil,1,21464.0,581,36.94
Jeremy Piven,1,21319.0,454,46.96
6arelyhuman,2,21236.69,789,27.36
Brandy Clark,1,21221.75,531,39.97
Rhys Darby,1,21132.99,484,43.66
Callum Kerr,1,21131.8,696,30.36
HANABIE.,1,20874.79,539,38.73
glaive,2,20831.5,971,21.51
Omar Rudberg,1,20808.68,545,38.18
Alestorm,1,20794.0,664,31.32
Tech N9ne,1,20770.0,609,34.11
Atmosphere,1,20770.0,561,37.02
Armchair Boogie,3,20770.0,956,21.02
Nati Dreddd,4,20731.93,836,24.72
Leo Rizzi,1,20621.49,554,37.22
Shane Smith &amp; The Saints,1,20612.64,709,29.07
Dale Elliott Jr.,3,20479.25,756,28.44
Screwfish,1,20447.82,435,47.01
Owl and Wolf,1,20362.6,507,40.16
Archers,3,20349.0,913,22.29
Nitty Gritty Dirt Band,1,20334.0,364,55.86
Girl Ultra,1,20293.95,716,28.34
Bach &amp; Arthur,1,20164.26,607,33.22
Tyne-James Organ,1,20142.07,643,31.33
Madilyn Mei,3,20133.95,1035,19.93
China Crisis,1,20120.75,554,36.32
"""Big Blues Bash""",1,20120.0,528,38.11
Hobo Johnson,2,20072.0,637,31.67
Jacob Banks,1,20001.34,577,34.66
"Nathan Evans, Saint Phnx",1,19962.16,1924,10.38
M Huncho,2,19822.2,732,27.22
EarthGang,3,19765.78,653,30.46
The Subways,2,19700.85,600,32.84
The Amazons,1,19699.62,599,32.89
Gaelic Storm,1,19679.0,582,33.81
Lucia &amp; The Best Boys,1,19628.76,885,22.18
Bradley Simpson,1,19578.05,459,42.65
Steph Tolev,1,19548.33,599,32.63
Eric Bellinger,1,19545.0,486,40.22
Pink Sweat$,1,19380.0,549,35.3
Silverio,1,19379.45,580,33.41
"""I Love the 80's""",1,19378.9,543,35.69
Dayglow,1,19342.15,748,25.86
"""Shrek Rave""",3,19192.5,1138,19.68
Boris Grebenshikov,1,19171.43,380,50.45
John Colleary,1,19109.36,622,30.72
Overpass,3,19080.34,1019,19.04
La Delio Valdez,1,18890.88,451,41.89
Remember Monday,2,18803.04,597,33.61
Mirador,3,18784.52,550,33.97
"""Emo Night Karaoke""",1,18731.6,968,19.35
It's a 2000s (Halloween) Party,1,18710.0,757,24.72
Jordana,4,18693.0,1114,16.82
Superheaven,1,18610.0,607,30.66
BoyWithUke,1,18585.0,625,29.74
The Movement,1,18542.0,512,36.21
Nova Twins,1,18443.15,613,30.09
Ocie Elliott,1,18407.0,531,34.66
Peces Raros,1,18402.82,938,19.62
julie,2,18398.16,945,19.97
House Gospel Choir,1,18364.85,599,30.66
Tell Me Lies - The Fleetwood Mac Experience,1,18306.0,426,42.97
The Get Up Kids,1,18274.5,610,29.96
The Wrecks,1,18249.0,600,30.42
Panchiko,1,18236.73,600,30.39
Dorothy,1,18180.0,600,30.3
Kam Patterson,1,18180.0,688,26.42
Geese,1,18180.0,600,30.3
From Ashes To New ,1,18105.0,540,33.53
Mike Bahia,1,18013.44,591,30.48
Alyssa Edwards,1,18008.0,326,55.24
10 Years,1,17998.43,553,32.55
"""MasterChef Live!""",1,17936.5,269,66.68
The Dreggs,5,17894.66,953,18.88
"""EMO Night Brooklyn""",3,17858.0,925,19.47
Big Sleep,1,17856.0,771,23.16
Marc Broussard,2,17762.98,552,34.53
The Rifles,2,17756.6,497,35.8
BoA,1,17725.0,600,29.54
The Devil Wears Prada,1,17677.5,500,35.36
KenTheMan,1,17600.0,500,35.2
The Bridge City Sinners,2,17580.0,696,25.3
Hazlett,1,17560.21,631,27.83
AKRIILA,1,17489.61,621,28.16
Say Anything,1,17412.0,496,35.1
Joywave,1,17374.0,481,36.12
"Slacker University, ""It's a 2000s Party""",1,17340.0,674,25.73
Braxton Keith,1,17336.5,591,29.33
I Am Morbid,1,17301.48,420,41.19
The Rooks,6,17247.07,969,18.0
Pentagram,1,17241.62,435,39.64
Amistat,1,17226.86,539,31.96
Robert Forster,2,17157.11,464,36.98
Talib Kweli,2,17117.0,582,30.02
Between The Buried And Me,1,17104.0,468,36.55
Gloryhammer,1,17081.63,571,29.92
Lily Rose,2,17015.0,654,25.92
The Lalas Burlesque Show,1,16878.0,310,54.45
Zach Templar,2,16872.05,750,22.67
"""Remain In Night""",2,16860.0,534,31.57
Joaquina,1,16836.43,455,37.0
Moon Taxi,1,16835.0,569,29.59
Dusty Slay,1,16834.43,271,62.12
Che,1,16775.0,550,30.5
Boys Night Out,2,16667.5,692,24.07
Samantha Fish,1,16637.0,450,36.97
Keo,2,16500.84,924,18.02
The Brit Pack,1,16467.5,365,45.12
49 Winchester,1,16400.0,672,24.4
Chelcie Lynn,1,16365.0,358,45.71
Southall,1,16360.0,632,25.89
Panic Shack,2,16314.68,772,20.29
The Paper Kites,1,16270.0,459,35.45
Rotting Christ,1,16237.13,416,39.03
Las Victimas Del Dr. Cerebro,1,16222.28,589,27.54
Joe Rooney,1,16177.76,531,30.47
Aaron Rowe,2,16170.69,734,22.04
Secondhand Serenade,1,16018.5,500,32.04
Jessi Cruickshank,2,15996.06,446,35.25
Sixteen Candles,2,15966.0,860,18.62
Stephanie Tolev,1,15943.6,543,29.36
Margarita Siempre Viva,2,15885.6,687,23.36
Say Ocean,2,15849.21,748,21.54
Proud Mary,2,15848.38,600,26.41
Sorry,2,15797.43,638,24.72
The Jayhawks,1,15795.0,381,41.46
"""How to Gael ar an mbóthar - Podcast""",1,15792.58,522,30.25
Nao,1,15593.23,483,32.28
Reggie Watts,1,15593.0,420,37.13
Stunna Girl,1,15535.5,485,32.03
echobelly,1,15511.5,475,32.66
Glass Beams,1,15392.0,600,25.65
Aborted,1,15360.0,427,35.97
Victor Wooten,1,15352.0,495,31.01
Buzzcocks,1,15334.46,390,39.32
ZZ Ward,1,15328.5,525,29.2
The Okee Dokee Brothers,1,15312.0,500,30.62
Sleigh Bells,1,15298.0,507,30.17
Amy Winehouse Experience - Back To Black,1,15288.62,341,44.83
Spencer Sutherland,2,15243.36,659,22.61
Allie X,1,15167.16,500,30.33
Vistas,1,15104.95,605,24.97
Make Them Suffer,1,15080.1,490,30.78
American Aquarium,3,15075.0,627,23.3
Rachel Platten,1,15075.0,478,31.54
Naomi Sharon,1,15000.0,520,28.85
Allen Stone,1,14903.0,361,41.28
Phil Campbell And The Bastard Sons,1,14902.41,416,35.82
Futurebirds,1,14803.5,490,30.21
Jenevieve,1,14790.0,416,35.55
Shay O'Dowd,2,14690.49,880,15.83
Keyside,3,14563.74,917,15.79
Rich Amiri,1,14522.5,547,26.55
Curtis Harding,1,14467.56,500,28.94
Jared Freid,1,14393.28,470,30.62
"""And That's Why We Drink""",1,14380.0,388,37.06
Parmalee,1,14372.0,423,33.98
Paul C. Brunson,1,14365.26,336,42.75
Ben Ellis,4,14357.64,879,16.71
El Kuelgue,1,14324.63,629,22.77
Sunami,1,14319.5,515,27.8
ALASKA,1,14303.0,241,59.35
SexyTadhg,1,14255.07,708,20.13
Dark Angel,1,14213.48,300,47.38
Enya Martin,1,14209.89,319,44.55
The Sound Of Animals Fighting,1,14209.85,448,31.72
Bob Mould,1,14176.0,460,30.82
Nubya Garcia,1,14156.76,499,28.37
Skinny Living,2,14128.78,437,31.68
"nothing,nowhere.",1,14119.95,479,29.48
Steely Dane - Trib. To Steely Dan,1,14100.0,430,32.79
AJ Tracey,2,14074.23,530,26.56
"Green Lung, Unto Others",1,14065.06,427,32.94
The Kumbia Kings,1,14037.92,422,33.27
LANDMVRKS,1,14015.0,560,25.03
Dora Jar,1,14008.74,558,25.11
Better Lovers,2,13985.57,441,33.26
Stavroz,1,13958.62,591,23.62
The Xcerts,1,13953.49,600,23.26
Nemo,1,13929.0,428,32.54
The Murder Capital,1,13928.62,600,23.21
"""Watch What Crappens""",1,13922.5,377,36.93
Ben Walker,2,13912.05,752,18.26
Shambolics,2,13876.23,773,17.94
Jamie Miller,2,13858.29,621,22.6
Cloud Cult,1,13841.0,488,28.36
Molly Santana,1,13775.0,500,27.55
Destroyer,1,13698.5,527,25.99
Here Come The Mummies,1,13640.0,395,34.53
Northside,1,13618.4,528,25.79
Chuck Ragan,2,13610.35,431,30.8
Ab-Soul,1,13575.0,365,37.19
Paul Kelly,1,13571.01,430,31.56
The Whistlin Donkeys,1,13526.43,484,27.95
Sprints,1,13526.03,460,29.4
CKY,1,13492.56,438,30.8
Blind Pilot,1,13457.0,520,25.88
Iseo &amp; Dodosound,3,13403.34,548,25.25
KennyHoopla,3,13394.17,515,25.92
Rec Hall,3,13350.0,696,19.28
Circle Jerks,1,13249.6,388,34.15
The Brook &amp; The Bluff,1,13195.0,483,27.32
Jane Remover,1,13159.0,500,26.32
The Year Grunge Broke,1,13145.73,439,29.94
Jordan Jensen,1,13121.18,380,34.53
Fabulosos 90´s,1,13071.62,950,13.76
Nicotine Dolls,1,13055.0,522,25.01
"""Stop Making Sense""",1,13052.69,600,21.75
High Vis,1,13051.17,588,22.2
Haiver,2,13030.5,592,22.03
almost monday,2,13024.74,585,22.26
Halina Rice,1,13020.4,573,22.72
The English Beat,1,13012.0,355,36.65
"""Madison Carnaval""",1,12975.0,519,25.0
Ozark Mountain Daredevils,1,12971.75,342,37.93
Russell Kane,1,12967.32,350,37.05
Kikuo,1,12964.38,500,25.93
jasmine.4.t,4,12936.53,710,18.48
"""Small Town Dicks Podcast""",1,12902.5,289,44.65
Shack,1,12879.88,321,40.12
Cardellino,1,12852.64,280,45.9
Lord Of The Lost,1,12823.75,372,34.47
"""The Road To The Great Escape""",8,12770.06,626,20.57
Pain Of Truth,1,12760.0,500,25.52
The Sherlocks,1,12716.69,471,27.0
Sunday (1994),3,12690.46,723,17.73
Rivers Of Nihil,1,12685.29,355,35.73
Tim Heidecker,1,12612.25,314,40.17
Nekrogoblikon,1,12576.15,328,38.34
Klangphonics,1,12526.82,395,31.71
Pale Waves,1,12504.21,383,32.65
Avery Anna,1,12472.0,600,20.79
Hinds,1,12417.95,562,22.1
Mallrat,2,12361.43,600,20.6
"""Now That’s What I Call a Rave""",1,12360.0,593,20.84
Blanco,2,12359.81,708,17.12
Rose Gray,2,12333.5,612,20.09
Dinosaur Pile-Up,1,12278.62,362,33.92
The Hoosiers,1,12273.51,394,31.15
Dylan Marlowe,1,12272.0,590,20.8
Leith Ross,1,12269.0,475,25.83
WeTouchGrass presents: Anime Rave,1,12239.0,551,22.21
Tee Grizzley,1,12105.0,258,46.92
Leo Kottke,1,12100.0,272,44.49
Nourished By Time,1,12067.32,496,24.33
Joshua Radin,2,12047.42,294,40.98
Damien Dempsey,1,12019.91,414,29.03
Cults,1,12015.0,451,26.64
Zimmer90,2,11991.77,627,19.08
Venna,2,11964.17,417,28.63
The Molly Ringwalds,1,11923.0,623,19.14
KNOX,2,11906.2,545,22.25
Peter Perrett,2,11871.99,408,29.98
Built To Spill,1,11860.0,321,36.95
The Kissers,2,11830.0,735,16.14
The Last Revel,1,11824.0,484,24.43
Matilda Mann,2,11819.15,534,22.06
"Ross Thorn, The Spine Stealers",1,11773.0,132,89.19
Neon Trees,1,11733.0,397,29.55
Erin LeCount,1,11709.21,419,27.95
Winona Fighter,2,11704.0,573,20.43
Geordie Greep,1,11672.0,600,19.45
The Widdler,1,11570.0,394,29.37
The Castros,3,11568.36,700,16.3
Will Linley,2,11568.04,546,21.34
Michigander,2,11555.19,489,22.24
Post Animal,1,11545.0,560,20.62
Joan As Police Woman,1,11465.65,320,35.83
Alison Roman,1,11450.57,342,33.48
Kishi Bashi,2,11427.02,483,23.88
Friko,3,11420.0,576,19.78
Jim Norton,1,11320.07,284,39.86
Jimeoin,1,11293.24,437,25.84
Garth Marenghi,1,11264.1,428,26.32
Indigo De Souza,1,11202.5,379,29.56
Bellaire,1,11193.17,672,16.66
The Ramparts,1,11182.03,410,27.27
Corbin,2,11133.02,469,23.76
Dragged Into Sunlight,1,10982.0,494,22.23
Kei Linch,1,10953.47,460,23.81
The Men They Couldn't Hang,1,10949.47,342,32.02
G. Love &amp; Special Sauce,1,10912.5,290,37.63
L.S. Dunes,1,10822.0,296,36.56
Pozer,2,10778.64,534,20.89
Laila!,1,10750.0,500,21.5
YDG,1,10736.94,506,21.22
YT,2,10724.39,550,19.73
Sadie Jean,1,10720.94,507,21.15
"""2 Fast 2 Fiesta""",2,10685.0,526,20.62
The Callous Daoboys ,2,10680.0,560,19.0
Jack &amp; Jack,1,10675.3,298,35.82
Meryl Streek,2,10605.52,429,21.78
Simply Dylan - Trib. to Bob Dylan,1,10602.64,270,39.27
"""The Wiz Revisted""",1,10595.0,326,32.5
"""Punk Off! - The Sounds of Punk &amp; New Wave""",1,10581.6,359,29.48
Lecrae,1,10580.5,348,30.4
VOILÀ,1,10579.34,393,26.92
Penny and Sparrow,1,10527.0,392,26.85
William Hanson,1,10501.42,345,30.44
Model/Actriz,1,10478.56,500,20.96
Thy Art Is Murder,1,10475.78,269,38.94
Catch Your Breath,1,10444.0,411,25.41
The Clause,1,10430.95,519,20.1
Cassia,1,10382.2,456,22.77
Moonshine Bandits,1,10309.0,331,31.15
Diggy Graves,1,10284.5,222,46.33
John Foster,1,10280.0,344,29.88
The Motet,1,10253.0,372,27.56
RUSHERKING,1,10229.91,314,32.58
Real Estate,1,10210.0,336,30.39
Martin Sexton,2,10205.45,258,38.78
Iñigo Quintero,2,10204.63,330,30.48
"""Electric Feels""",1,10200.0,526,19.39
Club 90's: 2000's Night,1,10200.0,535,19.07
Hawthorne Heights,1,10175.0,331,30.74
Pokey LaFarge,2,10118.0,442,22.56
Morgana,1,10072.82,346,29.11
Black Joe Lewis &amp; The Honeybears,1,10057.0,390,25.79
Phil Hanley,1,10045.6,221,45.46
Pat Hamilton,3,10042.73,548,17.5
Sofia Camara,1,10009.18,500,20.02
Local H,1,10000.0,400,25.0
Couch,1,10000.0,400,25.0
"""I Love The 90s Tour""",1,9969.05,751,13.27
Good Neighbours,2,9966.34,594,17.73
Eem Triplin,1,9940.0,378,26.3
The OMG Girlz,1,9910.0,246,40.28
The Jungle Giants,2,9877.96,392,25.04
TTSSFU,1,9870.01,300,32.9
Power Trip,1,9861.61,290,34.01
Una Healy,1,9834.47,190,51.76
Gallus,1,9809.74,492,19.94
Dave Hause,2,9782.17,348,26.94
Dehd,1,9765.0,358,27.28
Vio-Lence,1,9726.32,251,38.75
AJ McQueen,1,9701.0,350,27.72
Isaac Butler,1,9660.27,375,25.76
Bad Nerves,1,9633.51,376,25.62
The Kiffness,1,9601.1,435,22.07
"Bonnie ""Prince"" Billy",1,9600.0,271,35.42
The Specials,1,9578.46,323,29.65
The Slow Readers Club,1,9574.55,401,23.88
Soapbox,1,9567.9,496,19.29
Margo Price,1,9547.0,304,31.4
Two Lanes,1,9538.46,600,15.9
Granny Shot,1,9536.0,486,19.62
Redferrin,1,9525.0,330,28.86
Neto Peña,1,9510.67,536,17.74
Mackenzy Mackay,2,9444.42,332,24.06
Wet,1,9380.0,345,27.19
Sports Team,1,9372.21,318,29.47
Katarsis,1,9355.2,289,32.37
Vlure,1,9332.58,415,22.49
Smells Like Nirvana - A Trib. to Nirvana,2,9325.0,501,18.42
Tonto,2,9311.82,541,17.53
I Dont Know How But They Found Me,1,9275.0,319,29.08
Jadu Heart,1,9270.14,296,31.32
Ben Ottewell,1,9253.32,275,33.65
George Lewis,1,9203.62,451,20.41
Pastel,3,9192.8,683,14.8
Bret McKenzie,1,9150.0,185,49.46
Caity Baser,2,9138.01,429,22.14
Driveways,2,9113.0,575,15.75
Bo Staloch,1,9100.0,400,22.75
"""Legends of Country""",1,9069.0,214,42.38
DJ Sarah Akawa,2,9045.0,800,11.31
Chalk,2,9028.29,455,19.88
Now Rave,1,8972.5,435,20.63
DC The Don,1,8942.0,332,26.93
Window Kid,2,8902.61,364,24.44
Seb Lowe,1,8901.57,500,17.8
Matisyahu,1,8865.0,289,30.67
Nick Shoulders,1,8800.0,400,22.0
Say She She,1,8773.25,272,32.25
Touché Amoré,1,8738.76,300,29.13
North Mississippi Allstars,1,8728.0,261,33.44
Ripe,1,8727.0,329,26.53
Jamie McIntyre,2,8700.76,479,17.68
Thee Sinseers,1,8640.0,319,27.08
The Boxer Rebellion,1,8631.53,300,28.77
Spear Of Destiny,1,8617.08,254,33.93
"Hayes Carll, Corb Lund",1,8617.0,235,36.67
Moonchild Sanelly,2,8616.39,441,19.63
Southern Culture On The Skids,1,8575.0,353,24.29
Spyres,2,8543.33,432,19.88
Bertha,1,8504.0,257,33.09
Nirvana Tribute,1,8473.9,279,30.37
The Browning,2,8375.0,403,20.86
TopHouse,2,8333.0,332,24.99
Shobsy,2,8287.3,395,21.02
Filter,1,8282.0,266,31.14
Lime Cordiale,1,8235.0,320,25.73
Boot n' Beats ,1,8231.0,354,23.25
Papadosio,1,8227.0,331,24.85
Maldito,1,8195.0,369,22.21
"""The Taylor Party""",2,8190.0,465,18.37
The Lottery Winners,1,8117.57,280,28.99
The K's,1,8098.41,340,23.82
Lakeview,2,8080.0,397,20.36
Cloth,2,8067.79,490,16.47
DMODE: Ultimate Depeche Mode Experience,1,8056.22,308,26.16
Husbands,3,8048.0,417,19.6
