Headliner,Count,Total_Gross,Tickets_Sold,Avg_Ticket_Price
JR De Guzman,1,23849.75,528,45.17
"""The Road To The Great Escape""",7,23794.58,1320,19.42
Katatonia,1,23604.33,632,37.35
Kidd G,2,23337.0,1065,22.12
Fred again..,3,23276.03,740,31.43
Breathe - The Pink Floyd Experience,1,23256.82,651,35.72
Katie Gregson-MacLeod,6,23166.38,1310,16.97
Unforgettable Fire - Trib. to U2,1,22943.55,923,24.86
Sammy J,1,22922.0,869,26.38
Russell Kane,1,22888.62,689,33.22
#SistersInLaw,1,22886.0,492,46.52
Kris Barras Band,4,22866.27,950,24.05
Declan Welsh &amp; The Decadent West,5,22824.73,1117,20.95
"""Broadway Rave""",4,22771.0,1250,17.8
The 4 Fabs - Trib. To The Beatles,1,22668.5,399,56.81
MOD SUN,1,22622.5,900,25.14
"""Johnny Cash - The Official Concert Experience""",1,22578.0,718,31.45
Eric Bellinger,2,22560.0,886,25.79
"Between The Buried And Me, Haken",1,22472.0,900,24.97
Jonny Craig,3,22416.0,1098,20.12
Ispíní Na Héireann,2,22413.48,1060,19.34
Zoso - The Ultimate Led Zeppelin Experience,2,22383.0,853,25.08
Steve'n'Seagulls,2,22229.33,887,24.65
Channel Tres,2,22048.42,1020,21.56
Daniel Quien,1,22029.94,981,22.46
A Brothers Revival - Allman Brothers tribute with former Allman Brother,1,21956.25,714,30.75
Invent Animate,3,21853.0,1275,17.11
The Tumbling Paddies,1,21699.55,805,26.96
Overkill,1,21466.4,661,32.48
G. Love &amp; Special Sauce,1,21461.0,539,39.82
HANABIE.,2,21325.0,1100,19.48
JaackMaate,2,21256.23,714,29.22
Somebody's Child,3,21249.99,1424,14.36
Ritt Momney,2,21248.5,919,23.15
Colin Hay,1,21222.0,406,52.27
Isaac Butler,2,21201.34,1016,20.53
Eric Cantona,1,21180.13,358,59.16
Electric Six,1,21114.42,848,24.9
Vanessa Zamora,1,21078.97,1156,18.23
"September in the Park: The Ultimate Earth, Wind &amp; Fire and Chicago Tribute",1,21027.0,644,32.65
The Cadillac Three,2,20998.0,877,24.16
Appetite For Destruction - Trib. To Guns N' Roses (NY),1,20973.8,1388,15.11
Madison Ryann Ward,2,20600.0,651,31.56
Tainted Love - The Best Of The 80's Live,1,20579.0,692,29.74
Circle Jerks,1,20540.0,660,31.12
Drake White,2,20535.99,919,24.79
Elvana,1,20467.04,548,37.35
"""Lollapalooza Aftershows"", Dope Lemon",1,20450.0,818,25.0
Lainey Wilson,1,20436.0,705,28.99
The Blades,1,20428.07,629,32.48
Seafret,2,20395.04,851,24.04
The Bluetones,1,20309.82,644,31.54
"Benito Skinner, Mary Beth Barone",1,20229.0,613,33.0
"""Shrek Rave""",3,20222.4,1117,20.35
Lights,1,20183.15,744,27.13
Róisín O,2,20069.42,708,28.39
Ziggy Alberts,1,20036.25,1273,15.74
Covet,2,20002.0,754,26.26
Professor Green,1,19958.17,713,27.99
The Charlatans UK,1,19930.5,489,40.76
Watsky,2,19898.48,768,25.92
The Airborne Toxic Event,1,19893.3,478,41.62
Havok,1,19881.0,789,25.2
Zakk Sabbath,1,19821.0,692,28.64
The Black Angels,1,19750.0,500,39.5
Dylan,1,19596.75,1300,15.07
"""RIDE - The Podcast""",1,19596.0,552,35.5
The Hives,1,19562.6,500,39.13
Wes Nelson,2,19509.92,950,20.6
Mahalia,1,19477.51,686,28.39
Bowling For Soup,1,19470.0,660,29.5
L.S. Dunes,1,19412.35,700,27.73
Kurtis Conner,1,19408.87,621,31.25
Hoodie Allen,2,19219.33,750,25.4
Boyce Avenue,1,19118.1,505,37.86
"""If You Know It Sing It""",1,19090.0,937,20.37
Ross Matthews,1,19085.0,490,38.95
Lotus,2,19033.0,729,26.16
Ani DiFranco,1,18994.0,479,39.65
Jack Botts,8,18972.51,1302,14.86
Wilder Woods,1,18920.0,600,31.53
Josh Ritter,1,18916.32,600,31.53
Health,2,18825.0,732,25.72
Baby Queen,2,18803.51,898,22.32
Hannibal Buress,1,18739.0,480,39.04
Pa Sheehy,3,18638.43,687,26.48
Nati Dreddd,5,18602.82,1202,15.81
Ali Sethi,1,18575.25,615,30.2
Meekz,2,18571.15,950,19.63
Apashe,1,18557.0,546,33.99
Wargasm,2,18531.56,872,21.47
Trevor Hall,1,18502.0,600,30.84
Hilltop Hoods,1,18493.36,614,30.12
Loveless,2,18486.7,966,19.18
Steve Hillage Band,1,18456.66,464,39.78
Judy Collins,1,18416.5,317,58.1
Kula Shaker,1,18369.94,560,32.8
Just Mustard,2,18255.19,776,22.88
Jordan,1,18252.05,598,30.52
SG Lewis,1,18222.96,632,28.83
Lissie,1,18162.31,600,30.27
Memphis May Fire,1,18150.0,660,27.5
The Aces,2,18146.8,848,21.78
La Moda,1,18085.91,827,21.87
Our Last Night,1,18020.0,900,20.02
Los Romanticos de Zacatecas,1,18017.22,864,20.85
Free Throw,2,18010.0,785,23.0
Matt Nathanson,1,17994.0,389,46.26
Saosin,1,17965.0,625,28.74
The Menzingers,1,17947.0,594,30.21
Barry Can't Swim,3,17907.33,1050,16.82
Decapitated,1,17862.38,550,32.48
"Jordana, Dev Lemons",3,17856.0,1132,15.71
Coin,1,17688.02,779,22.71
Sainte,2,17559.72,1040,17.21
Corey Smith,1,17510.0,660,26.53
Half*alive,1,17409.49,904,19.26
Steve Mason,2,17258.11,548,31.5
Reverend And The Makers,3,17257.17,829,17.05
Dead Pony,4,17171.6,1003,17.13
Yahritza y Su Esencia,1,17170.0,419,40.98
"""Frida""",1,17108.52,2701,6.33
Chappell Roan,1,17100.0,950,18.0
Sam Tompkins,1,17097.22,738,23.17
Ana Mena,1,16901.39,799,21.15
Gallus,2,16839.74,1040,17.12
Son Rompe Pera,1,16827.16,1003,16.78
Talos,1,16803.17,567,29.64
The Four Horsemen - The Album Quality Metallica Tribute,1,16781.75,1025,16.37
"""Disorder Fest""",1,16747.76,341,49.11
The Movement,1,16711.25,675,24.76
Hot Milk,2,16690.88,691,23.29
The Dear Hunter,1,16595.0,500,33.19
Russ Millions,1,16504.39,850,19.42
K Camp,1,16500.0,660,25.0
STRFKR,1,16500.0,660,25.0
Prue Leith,1,16496.8,405,40.73
Nick Mulvey,1,16434.11,600,27.39
Samia,2,16415.0,796,20.58
Novo Amor,1,16414.22,880,18.65
Jay Mohr,1,16370.0,465,35.2
Nia Archives,2,16359.08,850,18.26
Between The Buried And Me,1,16350.0,645,25.35
Francisca Valenzuela,1,16291.02,1128,14.44
Post Sex Nachos,2,16177.0,1178,14.67
Ab-Soul,1,16100.0,495,32.53
Usted Señalemelo,1,16012.82,691,23.17
KOJAQUE,2,15896.93,592,26.26
Bob Vylan,1,15889.71,700,22.7
GWAR,1,15869.0,473,33.55
Noname,1,15867.0,509,31.17
"""Lollapalooza Aftershows"", Band-Maid",1,15750.0,525,30.0
Damien Dempsey,1,15713.53,578,27.19
Friendly Fires,1,15700.55,498,31.53
Judge John Hodgman,2,15674.92,387,39.6
Margo Price,1,15670.0,559,28.03
Victor Wooten,1,15540.5,496,31.33
Aston Merrygold,1,15469.03,300,51.56
Stornoway,1,15448.32,612,25.24
Jake Shears,1,15436.5,500,30.87
"""A Christmas Date With Elvis""",1,15423.42,660,23.37
Del Water Gap,1,15392.0,600,25.65
Baby Rose,1,15350.0,588,26.11
Knuckle Puck,1,15320.0,600,25.53
Phony Ppl,2,15319.0,512,28.86
Cooper Alan,1,15280.0,712,21.46
Bruno Major,1,15133.06,600,25.22
Wheatus,1,15133.06,600,25.22
The Heavy,1,15133.06,600,25.22
Hervé,1,15095.34,480,31.45
Cosmo Pyke,3,15064.7,790,18.06
Mickey 9s,2,15039.27,800,18.76
Lisa Loeb,1,15035.0,397,37.87
Ben Ottewell,2,14933.99,600,24.89
Las Ligas Menores,1,14864.07,831,17.89
Muscadine Bloodline,1,14775.0,604,24.46
Kingfishr,3,14731.39,780,18.8
Hermitage Green,1,14679.53,467,31.43
Mersiv,1,14652.0,597,24.54
The Amazons,1,14642.49,595,24.61
Leon Benavente,1,14636.72,711,20.59
New Rules,1,14537.3,430,33.81
"""Taylor Swift Night""",1,14500.0,675,21.48
Bahamas,1,14500.0,458,31.66
Drew Lynch,1,14455.0,413,35.0
"""Emo Night Karaoke""",2,14420.85,950,14.86
Charley Crockett,1,14414.24,457,31.54
Shambolics,2,14395.17,882,16.64
Rebecca Black,2,14163.32,846,16.64
Summer Salt,1,14162.0,535,26.47
Canabliss,1,14100.0,247,57.09
Kelela,1,14008.76,423,33.12
Grits And Biscuits,1,14000.0,700,20.0
Jake Wesley Rogers,2,13940.47,553,22.25
Smino,1,13911.99,550,25.29
The Men They Couldn't Hang,1,13871.96,500,27.74
The Twang,1,13808.92,437,31.6
Sir Chloe,2,13795.39,727,18.99
The Record Company,1,13750.0,400,34.38
Lucia &amp; The Best Boys,2,13647.99,732,16.71
Gentleman's Dub Club,1,13646.43,485,28.14
Hak Baker,2,13645.4,694,20.23
Crawlers,1,13621.01,635,21.45
Fruit Bats,1,13587.0,522,26.03
Senses Fail,1,13586.0,479,28.36
Retro Video Club,1,13424.49,680,19.74
Eli Young Band,1,13392.76,472,28.37
La Dispute,1,13333.93,500,26.67
Polaris,1,13313.43,473,28.15
Josh Thomas,1,13300.0,380,35.0
The Sherlocks,1,13241.43,600,22.07
NOAHFINNCE,2,13227.28,649,20.24
Nunca Jamas,1,13224.88,670,19.74
BabyTron,1,13200.0,500,26.4
Running Touch,1,13153.81,509,25.84
"""Slate: Political Gabfest""",1,13130.0,300,43.77
AJJ,2,13123.0,546,24.46
The Waeve,2,13087.94,527,24.82
Trae Crowder,1,13030.0,401,32.49
Spyres,2,13028.89,905,15.52
Veeze,1,13025.0,500,26.05
Rawayana,1,13025.0,500,26.05
Teo ,1,13025.0,500,26.05
Plini,1,13025.0,500,26.05
The Jungle Giants,1,12899.37,499,25.85
House Gospel Choir,1,12851.44,461,27.88
Thuy,1,12850.0,500,25.7
Helmet,1,12796.07,409,31.29
TAUK,1,12755.0,348,36.65
Alfa Mist,1,12686.55,555,22.86
Capital Cities,1,12665.0,431,29.39
Arkells,1,12660.5,545,23.23
Ocean Alley,1,12617.11,440,28.68
Sundara Karma,1,12610.88,500,25.22
The Joy Hotel,2,12524.88,825,14.7
Chase Matthew,1,12497.0,494,25.3
Axel Catalán,1,12482.25,814,15.33
Whitney,1,12447.78,472,26.37
James TW,2,12445.26,561,22.76
Ryan Mack,1,12431.35,696,17.86
Indigo De Souza,1,12400.0,600,20.67
The K's,2,12342.35,732,17.24
Real Friends,1,12328.0,501,24.61
Stonebwoy,1,12320.0,361,34.13
Slow Pulp,1,12320.0,600,20.53
Nation Of Language,2,12289.27,593,20.49
Aluxxxin,1,12284.82,569,21.59
Rachel Sermanni,2,12219.68,500,26.29
Leonardo De Lozanne,1,11973.88,775,15.45
flipturn,2,11970.0,665,18.0
Lettuce,1,11904.0,357,33.34
The Ruts D.C.,2,11892.06,416,28.58
Nik Kershaw,1,11885.75,290,40.99
Cara Rose,2,11884.75,758,16.89
JUNNY,1,11848.05,215,55.11
Built To Spill,1,11830.0,395,29.95
Deer Tick,1,11830.0,338,35.0
Lancey Foux,1,11823.81,450,26.28
Adam Melchor,3,11803.73,545,19.4
British Lion,1,11799.59,415,28.43
Buscabulla,1,11795.16,292,40.39
Draw The Line - Trib. To Aerosmith,1,11747.0,502,23.4
Hot 8 Brass Band,1,11699.68,437,26.77
Noah Pino Palo,1,11675.54,678,17.22
Mike Peters,1,11576.79,367,31.54
The House Of Love,1,11496.34,317,36.27
Rare Americans,1,11488.93,432,26.59
90s Live,1,11452.87,324,35.35
Antonio Orozco,1,11438.36,239,47.86
Thumpasaurus,2,11405.69,750,14.96
corook,2,11402.76,736,15.69
The Royston Club,1,11349.79,600,18.92
The Big Moon,1,11349.79,500,22.7
"""iParty with DJ Matt Bennett""",1,11283.0,660,17.1
French the Kid,2,11238.49,645,17.58
Common Kings,1,11215.0,438,25.61
"""Gasolina Dance Party""",1,11215.0,470,23.86
Psychedelic Porn Crumpets,1,11212.28,600,18.69
Vader,1,11107.15,342,32.48
Moreish Idols,1,11097.92,600,18.5
Chris Renzema,1,11038.0,477,23.14
White Reaper,2,11036.0,622,17.72
Peace,1,11034.52,500,22.07
Willie J Healey,3,11009.24,555,20.89
Skynd,1,10961.38,542,20.22
The Slow Readers Club,1,10943.61,440,24.87
Wild Youth,1,10938.98,600,18.23
Luz,2,10930.69,605,18.3
Nova Twins,1,10905.69,600,18.18
Molly Tuttle,1,10841.0,304,35.66
The Lone Bellow,1,10814.0,372,29.07
Aaron Watson,1,10739.0,441,24.35
Andrew McMahon in the Wilderness,2,10728.16,345,31.02
The High Kings,1,10665.0,351,30.38
Tamino,1,10651.73,442,24.1
Hermitude,1,10591.0,498,21.27
Nell Mescal,2,10567.49,550,19.19
Random Rab,1,10566.0,404,26.15
BKtherula,1,10545.0,500,21.09
Simply Dylan - Trib. to Bob Dylan,1,10500.36,280,37.5
Prince Daddy &amp; the Hyena,1,10500.0,490,21.43
"""Gasolina Reggaeton Dance Party""",1,10497.0,600,17.5
Kaia Lana,1,10485.78,425,24.67
The Brook &amp; The Bluff,1,10445.0,521,20.05
Tenille Arts,1,10431.1,400,26.08
redveil,1,10425.0,495,21.06
ReBirth Brass Band,1,10375.0,404,25.68
Municipal Waste,1,10270.87,345,29.77
THUMPER,1,10261.34,481,21.33
Drake Milligan,2,10230.0,496,20.62
Jimeoin,1,10131.58,412,24.59
The California Honeydrops,1,10125.0,400,25.31
The War and Treaty,1,10055.0,364,27.62
Therapy?,1,10025.65,300,33.42
Arrows In Action,1,9985.0,365,27.36
Kings Of Thrash,2,9951.0,311,32.22
Joey McIntyre,1,9936.8,230,43.2
ZZ Ward,1,9842.0,414,23.77
Parliamo,3,9809.81,613,15.81
Daniel Donato,2,9804.0,558,18.01
Koo Koo,1,9700.0,349,27.79
Mac Sabbath,1,9682.0,355,27.27
The Lemon Twigs,1,9669.4,447,21.63
Mist,2,9626.5,342,27.98
Karpe,1,9593.0,411,23.34
Sumbuck,1,9502.0,500,19.0
Five For Fighting,1,9494.5,317,29.95
Jackson Dean,1,9458.16,500,18.92
We Came As Romans,1,9410.64,315,29.88
Hoodoo Gurus,1,9317.5,285,32.69
Gaelic Storm,1,9275.0,307,30.21
Ana Popovic,2,9124.0,247,36.57
Liam Payne,1,9116.83,197,46.28
Paul Draper,1,9104.94,300,30.35
The Hoosiers,1,9079.83,320,28.37
The Paper Kites,1,9033.0,600,15.06
Fenne Lily,3,9031.16,567,15.94
Meri Deal,1,9029.06,444,20.34
George Clanton,1,8952.0,367,24.39
Vérité,1,8939.0,397,22.52
Dessa,1,8902.0,355,25.08
Deap Vally,1,8830.0,401,22.02
Save Ferris,1,8825.0,405,21.79
Eric Hutchinson,1,8800.0,333,26.43
Astronomía Interior,1,8795.61,720,12.22
Kevin James Thornton,1,8782.88,266,33.02
"Phum Viphurit, Mild Orange",1,8690.0,299,29.06
Hunter Hayes,1,8670.0,216,40.14
Buckcherry,1,8655.0,295,29.34
"""Be Our Guest: Disney DJ""",1,8648.8,406,21.3
Do Nothing,3,8608.78,541,15.94
Conner Smith,1,8600.0,463,18.57
Reverend Horton Heat,1,8565.0,348,24.61
"Guerilla Toss, Thumpasaurus",1,8538.0,491,17.39
Chelsea Grin,1,8505.62,300,28.35
Eddie Zuko,1,8505.0,225,37.8
Kaash Paige,1,8500.0,319,26.65
The Plot In You,1,8463.0,399,21.21
Chat Pile,2,8340.0,371,22.38
Lucky Chops,1,8300.0,380,21.84
Julia Wolf,1,8295.0,553,15.0
Troy Hawke,1,8261.28,316,26.14
Afflecks Palace,2,8246.7,424,19.46
Vlure,1,8204.64,504,16.28
Delta Rae,1,8195.0,324,25.29
Moon Hooch,1,8185.0,370,22.12
Dune Rats,2,8122.86,443,18.31
Mom Jeans.,1,8027.85,500,16.06
Crown The Empire,1,8013.0,357,22.45
Zak Abel,1,8007.28,342,23.41
"Ben Ottewell, Ian Ball",2,7992.81,289,28.6
The Brothers Comatose,1,7913.0,382,20.71
Swim Deep,2,7891.4,419,18.96
Iya Terra,1,7852.0,463,16.96
Marc Ribot's Ceramic Dog,1,7850.0,241,32.57
Magic City Hippies,1,7837.0,309,25.36
Banners,1,7828.6,500,15.66
Khakikid,1,7824.26,413,18.94
Darren McGarvy,1,7813.56,400,19.53
John Craigie,1,7810.0,380,20.55
Nekrogoblikon,1,7710.27,298,25.87
Dirty Honey,1,7703.31,500,15.41
Unearth,1,7677.0,314,24.45
Corella,3,7671.96,517,14.31
Duke Special,2,7648.92,364,21.58
Andrew Cushin,2,7647.93,401,19.19
Full Of Hell,1,7632.11,300,25.44
Amistat,1,7612.86,367,20.74
Cancer Bats,1,7575.63,300,25.25
The Answer,1,7566.53,300,25.22
She Wants Revenge,1,7566.52,300,25.22
Heather Land,1,7560.0,200,37.8
modernlove.,2,7548.45,491,15.38
Darren Kiely,1,7513.03,400,18.78
Aby Coulibaly,1,7499.27,430,17.44
CVC,3,7485.89,484,16.59
Rory,1,7474.86,500,14.95
Rubblebucket,1,7458.0,368,20.27
Michael Aldag,2,7455.1,449,17.03
Youth Lagoon,2,7426.67,346,21.46
Lucia,1,7408.9,500,14.82
Eloise,2,7403.66,434,17.23
Chris Shiflett,1,7362.37,300,24.54
Taahliah,1,7345.64,436,16.85
Cancer,1,7274.86,224,32.48
Geese,2,7267.98,444,17.04
Robert Grace,1,7238.49,336,21.54
Bernz,1,7205.44,460,15.66
Jesse Malin,1,7123.38,266,26.78
Deko,1,7112.0,359,19.81
Josh Abbott Band,1,7107.0,244,29.13
Smells Like Nirvana - A Trib. to Nirvana,2,7095.0,473,15.0
Fortunate Youth,1,7095.0,260,27.29
The Xcerts,1,7081.01,373,18.98
Crooked Colours,2,7079.62,326,22.22
Milk.,1,7071.82,404,17.5
Georgie Carroll,1,7015.04,270,25.98
Admiral Fallow,1,6999.04,300,23.33
Disq,1,6986.0,400,17.47
Tricot (JPN),1,6979.97,324,21.54
Lisa McHugh,2,6969.92,254,27.44
Southern Culture On The Skids,1,6960.0,331,21.03
Kean Kavanagh,1,6956.59,350,19.88
Stone,1,6901.85,500,13.8
Robert Forster,1,6761.88,224,30.19
Brooke,1,6750.14,381,17.72
Willi Carlisle,3,6745.0,433,15.63
The Joy Formidable,1,6744.29,287,23.5
Token,2,6707.69,245,27.34
The March Violets,1,6638.88,266,24.96
John Power,1,6620.71,300,22.07
Smash Into Pieces,1,6620.71,300,22.07
William Prince,2,6598.51,348,18.94
Punk Rock Factory,1,6591.56,220,29.96
Chris Knight,1,6540.0,202,32.38
Spear Of Destiny,1,6533.7,233,28.04
The Big Sleep,2,6504.16,415,15.48
Medium Build,2,6501.48,362,18.04
Brass Against,1,6499.64,180,36.11
Lil Darkie,1,6470.68,303,21.36
Cate,2,6469.17,443,15.7
Sun Room,1,6464.0,278,23.25
Kiana Ledé,1,6450.3,149,43.29
Anson Seabra,1,6440.83,330,19.52
Tijuana Bibles,3,6437.06,392,16.0
Daytime TV,1,6427.77,336,19.13
Teleman,1,6372.07,300,21.24
Lanterns On The Lake,1,6360.93,315,20.19
Bobcat Goldthwait,1,6315.0,196,32.22
Skitz Kraven,1,6247.0,323,19.34
Man Of Moon,3,6232.58,483,13.01
Bilk,2,6229.24,549,11.46
Neal Francis,1,6225.0,285,21.84
Kid Kapichi,1,6200.9,428,14.49
Amanda Shires,1,6152.06,300,20.51
"""Take On Me: New Wave 80s Party""",1,6124.0,352,17.4
The Subways,1,6119.51,264,23.18
Weval,1,6048.92,280,21.6
Randall King,1,6045.0,397,15.23
Dale Watson,1,6039.0,279,21.65
Chiiild,1,6000.0,274,21.9
Dirtwire,1,6000.0,400,15.0
Southall,1,6000.0,400,15.0
Fizzy Orange,1,5982.9,300,19.94
The Boo Radleys,1,5979.15,210,28.47
Caroline Rose,1,5971.61,244,24.47
Cassyette,1,5969.18,350,17.05
American Authors,1,5965.0,287,20.78
Spencer Sutherland,1,5958.0,243,24.52
2hollis,1,5950.0,350,17.0
Mipso,1,5934.0,291,20.39
Mike Doughty,1,5872.0,218,26.94
Sons Of The East,1,5867.0,257,22.83
Valtos,1,5860.17,300,19.53
Claire Rosinkranz,1,5786.0,271,21.35
Hail The Sun,1,5771.0,275,20.99
Bricknasty,2,5720.46,360,14.84
Microwave,1,5717.92,300,19.06
Joe Strummer - Tribute Night,1,5709.55,300,19.03
Cursive,1,5698.0,246,23.16
Morgan Evans,1,5687.0,204,27.88
Charlotte Adigery,1,5686.7,1003,5.67
Spector,1,5684.99,320,17.77
Trousdale,1,5680.0,342,16.61
Nadine Shah,1,5674.9,300,18.92
Seb Lowe,1,5668.59,448,12.65
Stomptown Brass,1,5589.67,297,18.82
OFF!,1,5576.53,243,22.95
Definitely Oasis - Trib. to Oasis,1,5574.71,300,18.58
Girli,1,5531.09,296,18.69
The Oozes,3,5518.13,398,13.67
Alana Springsteen,2,5484.24,308,18.3
Welshly Arms,2,5469.09,258,21.34
"""The Two Norries Podcast""",2,5454.06,169,32.16
Elles Bailey,1,5439.9,264,20.61
Nita Strauss,1,5380.0,199,27.04
James Marriott,1,5375.93,300,17.92
Kameron Marlowe,1,5367.5,299,17.95
The Luka State,3,5367.38,395,13.53
Isla de Caras,1,5352.5,211,25.37
Tigercub,1,5296.57,300,17.66
Skinny Lister,2,5288.35,241,22.17
Bumpin Uglies,1,5270.0,261,20.19
Lyra,2,5257.41,368,14.3
KennyHoopla,1,5238.0,179,29.26
Agent Orange,2,5218.0,256,20.32
Jake Scott,1,5183.73,146,35.51
Voodoos,2,5156.59,368,14.02
Post-Party,1,5154.59,272,18.95
Odie Leigh,2,5138.61,293,17.0
Moonchild,1,5104.0,176,29.0
Bodysnatcher,1,5100.0,300,17.0
Slix,2,5095.83,420,12.27
Danko Jones,1,5084.71,224,22.7
Joshua Grant,2,5055.64,412,12.52
Modena City Ramblers,1,5036.79,221,22.79
Frankie Stew &amp; Harvey Gunn,1,5023.67,272,18.47
Benny Sings,1,5018.3,526,9.54
Wax Tailor,1,4985.0,228,21.86
Durry,1,4950.0,275,18.0
Scarypoolparty,1,4924.67,292,16.87
Giovannie &amp; The Hired Guns,1,4923.0,265,18.58
Pastel,1,4918.24,300,16.39
Powfu,1,4847.2,225,21.54
Orions Belte,1,4818.0,296,16.28
Ravenscoon,1,4816.0,215,22.4
A Fairytale of The Pogues,1,4812.95,175,27.5
Protomartyr,1,4808.0,237,20.29
Fame On Fire,1,4798.0,232,20.68
Olivia Dean,1,4788.28,300,15.96
"""KPOP Dance Party""",1,4775.0,198,24.12
Rachel Mae Hannon,1,4760.97,261,18.24
Suzi Ruffell,1,4758.97,157,30.31
Jalen N'Gonda,1,4729.08,300,15.76
Titus Andronicus,1,4716.0,231,20.42
Nate Craig,1,4715.0,261,18.07
THE HARA,1,4692.65,191,24.57
Isaac Gracie,2,4688.94,245,19.13
Dictator,1,4667.96,300,15.56
Hockey Dad,1,4663.7,300,15.55
Meryl Streek,2,4663.14,332,13.18
ULY,1,4658.08,248,18.78
Puma Blue,1,4653.42,228,20.41
Khemmis,1,4645.0,206,22.55
Mike Love,1,4624.0,244,18.95
Murdo Mitchell,3,4609.65,391,11.48
The Last Internationale,1,4585.33,273,16.8
Depths Of Wikipedia LIVE,1,4560.0,199,22.91
Renaissance,2,4493.66,341,13.24
Carbon Leaf,1,4485.0,218,20.57
Laura Jane Grace,1,4475.0,158,28.32
Pete Murray,1,4450.18,204,21.81
Mickey Avalon,1,4412.5,185,23.85
Sigh,1,4411.47,163,27.06
Radkey,2,4407.0,316,13.94
"Dev Lemons, Jordana",1,4400.0,275,16.0
Richy Mitch &amp; The Coal Miners,1,4384.4,280,15.66
Temples,1,4367.4,290,15.06
Nahko (Solo),1,4337.42,134,32.37
Sarah Shook &amp; The Disarmers,2,4332.0,253,16.49
Nabihah Iqbal,1,4331.84,185,23.42
Deco,2,4325.53,272,15.88
Low Cut Connie,1,4304.0,168,25.62
PG Ciarletta,2,4303.15,329,13.01
Rachel Feinstein,1,4250.0,170,25.0
Connor McGlave,1,4206.47,300,14.02
Laura Veirs,1,4172.65,146,28.58
Ingrid Andress,1,4144.91,170,24.38
Kassi Ashton,1,4143.0,326,12.71
Låpsley,1,4138.5,234,17.69
Arlo Mckinley,1,4134.0,265,15.6
Opus Kink,1,4111.07,300,13.7
Ella Jane,2,4101.41,248,16.27
"""Taylor's Version""",1,4100.0,234,17.52
Bartees Strange,2,4075.2,204,20.15
The Dust Coda,1,4050.61,229,17.69
Urzila Carlson,1,4050.3,190,21.32
One Night Eight,1,4035.7,300,13.45
Mo Lowda &amp; The Humble,2,4035.0,269,15.0
Matt Stell,1,4013.0,140,28.66
Arts Fishing Club,1,4010.0,254,15.79
Dirt Monkey,1,4007.0,178,22.51
Resorte,1,4001.63,537,7.45
Voice of Baceprot,1,3995.0,134,29.81
Bottle Rockets,1,3991.42,290,13.76
Seaforth,2,3945.0,263,15.0
Slothrust,1,3940.0,190,20.74
Tove Styrke,2,3922.02,244,16.93
SKAAR,3,3908.44,259,14.62
Scratchcard Wednesday,1,3906.78,300,13.02
Spiral Cities,1,3906.77,300,13.02
Soapbox,1,3906.77,300,13.02
Nix Northwest,2,3906.06,231,16.84
LYNY,1,3878.0,185,20.96
Paws,3,3861.46,236,16.4
Loop,1,3856.76,155,24.88
Jeleel!,1,3855.0,150,25.7
Dazed &amp; Confused,1,3853.39,286,13.47
Slapshot,1,3848.53,158,24.36
Chris Andreucci,1,3842.19,300,12.81
Chris Kabs &amp; Loud Motive,1,3834.95,192,19.97
Mark Sharpe &amp; The Bicycle Thieves,2,3821.1,294,13.14
Clay Rings,1,3805.96,300,12.69
David Wax Museum,2,3804.0,207,18.46
Sam Grisman Project,1,3802.0,151,25.18
Ten Tonnes,1,3800.92,299,12.71
Orlando Weeks,1,3795.73,183,20.74
Scott Seiss,1,3795.0,143,26.54
Magnolia Park,1,3791.52,231,16.41
julie,1,3783.26,300,12.61
Dirtysnatcha,1,3765.0,179,21.03
Four Faces,2,3738.08,223,16.74
The Ramparts,1,3734.08,285,13.1
Rodeo Club,1,3729.67,275,13.56
Cloud House,1,3707.6,291,12.74
The Fauves,1,3707.59,255,14.54
Rhys Lewis,1,3684.01,267,13.8
Toucan,1,3673.12,172,21.36
Connor Fyfe,1,3670.08,245,14.98
Addison Grace,1,3658.0,137,26.7
Reverend Peyton's Big Damn Band,1,3645.0,211,17.27
Circles Around The Sun,1,3630.0,195,18.62
SonReal,1,3600.0,126,28.57
Vigilanti,1,3577.31,269,13.3
The Clause,2,3571.85,306,11.24
Thouxanbanfauni,1,3545.0,156,22.72
Sixpeace,1,3529.78,276,12.79
Joshua Burnside,1,3511.48,238,14.75
Weathers,1,3505.0,166,21.11
Nick Waterhouse,1,3498.75,162,21.6
Yam Haus,1,3465.0,198,17.5
Field Medic,1,3430.0,167,20.54
The Inspector Cluzo,2,3424.3,210,17.16
BoomBox,1,3415.0,171,19.97
Oddisee &amp; The Good Company,1,3405.88,138,24.68
Finger Eleven,1,3404.58,142,23.98
The Raveonettes,1,3399.74,103,33.01
Rhett Miller,1,3390.0,164,20.67
Cloth,1,3388.54,213,15.91
Nick Shoulders,1,3375.0,195,17.31
Adam Doleac,1,3374.0,143,23.59
Goodluck,1,3358.56,230,14.6
Che Durena,1,3345.0,129,25.93
Bölzer,1,3313.05,124,26.72
Yours Truly,1,3311.51,227,14.59
DJay Mando,1,3310.0,196,16.89
The Covasettes,1,3291.08,216,15.24
Bit Brigade,2,3285.0,212,15.0
When Chai Met Toast,1,3274.36,177,18.5
Royel Otis,1,3271.26,254,12.88
Jeff Leeson,1,3265.0,125,26.12
The Raven Age,1,3258.1,144,22.63
Tors,1,3254.73,253,12.86
